VAR00001,VAR00002,VAR00003,VAR00004,VAR00005,VAR00006,VAR00007,VAR00008,VAR00009,VAR00010,VAR00011,VAR00012,VAR00013,VAR00014,VAR00015,VAR00016,VAR00017,VAR00018,VAR00019,VAR00020,VAR00021,VAR00022,VAR00023,VAR00024,VAR00025,VAR00026,VAR00027,VAR00028,VAR00029,VAR00030,VAR00031,VAR00032,VAR00033,VAR00034,VAR00035,VAR00036,VAR00037,VAR00038,VAR00039,VAR00040,VAR00041,VAR00042,VAR00043,VAR00044,VAR00045,VAR00046,VAR00047,VAR00048,VAR00049,VAR00050,VAR00051,VAR00052,VAR00053
1,-40.48162341,-39.67962272,35.83535452,-5.195765217,-11.5783502,9.060808433,1.730129045,6.914388586,7.368204516,-1.356664379,5.253930308,2.96278805,6.61974015,2.30997629,.287637053,4.156200092,-2.499960391,.112724158,3.948383072,6.4601558,-1.874603266,-5.350996567,2.586639455,1.543756146,-2.671997897,.625969874,-3.263462154,.989738626,.305686917,-4.714835808,3.60876539,1.441166869,2.751696598,.296878293,-1.162243288,-2.04625327,.679946703,-4.439338341,-3.424913897,-3.248385169,-5.295759878,.025595605,-2.461850532,-3.264834265,.121687125,3.821806499,-.464623434,-.190423571,1.409587898,3.921744987,-3.765550464,-1.768979562
0,32.82603455,22.32461127,-30.74286025,1.966838764,.624810072,9.190949026,.782568821,16.87356242,3.817010132,-7.101048105,8.263213623,-1.419230219,-2.483987804,3.068420112,.070606614,-2.852450653,-4.779156769,4.353464824,-2.816102514,-2.976650872,1.258079048,.228290135,-4.522583841,-5.928620599,6.400965597,1.149260294,-2.073085011,-4.084406565,.005484775,.882875665,-.088393652,1.123621841,5.068825117,-.746058945,-2.044373259,-1.792707575,.179642367,1.669831546,-3.083759101,-1.998811123,2.626541482,1.260294946,-.008127986,1.260199395,1.500050478,3.056809935,3.882378922,2.560020923,-1.308027492,2.447041794,-.405564223,-1.260683326
1,-51.69706132,-5.390515159,22.84891634,-10.50849902,-6.601006809,1.523788061,20.5897166,5.558003931,.328997001,1.6882269,2.436415029,-3.439305641,-9.397240589,-2.674420185,-.110599767,1.355989973,.282200768,-4.684204336,6.02917566,4.415121662,-.813678542,-3.944650327,-.503582041,1.839995124,5.512252028,1.308441556,-3.464740293,3.882670484,5.707940157,2.10387512,-1.435735392,.955344244,2.253695838,5.303953438,7.326820888,-3.853333207,2.505948868,4.361832419,-1.916203998,.923930188,-4.885305007,.052576983,.207915472,-.192400932,-4.503808905,.430666515,6.553270119,2.704504589,3.027537611,-1.670458104,-1.612170051,5.263481483
0,-42.01346097,-23.13816063,15.00244793,-5.177838527,-15.0982433,6.680779305,6.39349222,11.97026026,2.691177104,-13.0483674,.866999437,-3.795365991,2.963550952,3.189280735,-6.840508422,3.617317391,3.407277784,.431953822,4.026148617,6.887961665,3.444425936,3.443880286,-.373663634,-4.674843424,5.850170899,-4.961486234,-4.090423669,.626070524,-7.06035592,6.076718204,2.174838272,-4.123326865,-3.995243302,-1.790327095,2.752479706,2.582253824,-.511201231,-1.633069712,2.415741514,1.694157628,1.394319082,8.034054348,5.750847623,1.774547949,-3.128308989,-4.699769881,-4.052137993,-.532415983,-1.229927755,-1.36992468,-.668493334,-2.534474088
1,-36.99184081,43.69793794,19.03783296,11.54472523,2.257703896,-6.905557193,-9.827276837,19.66842413,-12.96037024,-4.195607439,15.23409142,-1.488403579,9.846038168,7.914475961,-6.011443627,6.963794616,7.75354742,2.882564298,4.549713366,-11.77776643,1.978530515,-2.146189111,-2.17731481,-.051260754,2.688924565,-2.114211642,11.09052648,9.915936342,2.050468686,8.111617238,4.127710206,5.455518943,9.880665208,-1.629109284,1.914772961,4.407491385,3.050165976,-8.084043831,-9.969246283,2.229704831,.656558014,-7.602013369,2.67054806,2.736302234,.715262407,-4.746875027,-4.695147063,-5.442717819,1.788334097,-.362366275,-2.355111746,-6.700329646
1,5.053115091,-30.39551055,30.948917,-2.888343219,26.48234839,-25.84855852,6.339040724,.281928191,15.91274285,-7.243241878,-2.446753152,-13.2223243,8.934849317,-.354509137,-4.276770074,1.025963191,-5.137593902,.465375709,.251931956,-5.416869145,-6.241941472,-4.085886783,-4.540661727,2.368192509,-4.865797785,-2.464219842,-4.088885424,3.537568429,2.642268599,-2.644718928,5.035776996,-6.245911741,3.943437525,-3.023974784,-1.179521533,6.266116853,.783947754,1.339432453,-1.210424505,1.280548455,2.996743563,2.264876526,-4.458834374,5.106451818,-.369137108,-3.168138634,-2.29958882,.095209949,-4.908786896,.742334056,4.075585258,3.369385944
1,-10.51003168,-33.34722384,20.49923828,8.920849923,-.400857307,-8.448646248,-3.134065679,5.664007033,8.134829167,-5.522741573,-.710446724,16.47420218,-.323020702,-6.768552867,.872630658,-1.173759931,-6.831458843,-2.415496661,.36174314,1.458489262,-1.490806819,3.711034062,7.807292658,-4.33364271,3.389166277,-1.859660215,-5.036183325,6.477623693,4.618412269,-3.556731492,.22759176,-5.221177304,1.325055661,3.235758082,-4.94860794,-3.557909548,-.189354302,6.418593295,4.050728291,.617639576,1.649790687,-1.546797246,2.437402272,-2.166225838,-.819780316,.538125096,2.863466651,-3.15664653,-2.317121048,-2.134069041,-5.779688276,-3.673320917
0,-7.608192844,-27.05275397,16.46841366,2.086671329,-6.637142622,-8.208092802,-.133540658,4.426973897,-3.96429972,-1.353125061,-5.064951659,-2.548076503,-7.68372676,3.220774365,9.803453418,6.093775315,.125034198,.937299369,2.201943471,3.836543528,4.085353108,1.577265146,-6.656680956,-.63597648,-4.339138717,5.04449898,-1.550540618,.165871176,-1.562328748,.189750494,1.155059981,-.922794041,-.924800641,-.088157715,-3.041857563,2.530428522,-1.180159778,-1.1272904,-.834418613,1.10069676,4.537983374,1.756249577,1.160109016,-3.522515907,-5.872776532,.203702843,-1.285189229,1.123767936,-.641197534,.951586986,-.273974224,3.511922333
1,11.60813118,17.71730306,-11.74379364,.066810468,-14.25569294,-7.861119431,-2.923746242,3.09065169,9.946428285,-8.161663014,-1.117487632,.379789009,3.588105563,10.27878898,1.606124339,2.025849092,-4.680251386,3.993676947,-3.546840571,-1.462276094,3.39820869,-8.234967651,8.312790596,3.72662148,.87169843,3.447472982,-1.768125991,-1.077818793,1.62813685,-.382549884,1.022857018,.679231107,-1.515199442,-5.967488102,-1.752500964,-2.69000531,2.0868903,1.623106826,2.43721857,-.211869273,-1.019400727,-2.278865599,-1.63919731,-3.975322567,1.604070986,-1.654525865,1.158105962,1.098776002,3.970656215,-1.135105012,-1.520892865,1.732774877
0,9.404802789,14.9484604,-6.814254307,-4.740154038,-11.92003087,7.743451497,-4.045320927,8.841992096,10.4276053,-1.04821744,-.472814961,-6.421422691,-4.151622091,.276805791,14.97626745,-6.208880228,-.4398316,2.199305662,7.965316008,-8.020166533,9.702796361,-1.522879771,1.852820802,4.199077152,2.472899133,-1.739167264,2.027139181,-.616258758,3.353086141,-6.703903517,-5.079297543,-.81143701,-.365508571,1.808896271,-.03499572,6.245144348,-.897205048,2.901333623,1.714753963,-1.724200774,-2.93218175,4.075084905,.677154672,-.623400548,-1.259686002,-1.436258869,1.157918171,.914815616,4.433046511,-2.159682792,6.818609407,1.716843405
1,-14.33509721,12.38331449,-9.674098279,-21.84051311,-16.06252886,-2.249250695,-7.158485683,2.88398753,9.139047039,.609646194,1.182624066,.178958962,3.101692526,-1.405079135,1.441171341,3.036182862,.679752945,-.938389009,1.735148744,4.436628466,1.257909538,-2.929879725,1.007215739,1.536327899,-.480551908,2.550772089,-4.156325035,4.759422001,.407679696,-1.12728715,-.680813963,.660285724,3.384335553,-1.625656886,1.286179942,-1.089502719,-1.483546111,.481509425,-1.291934969,-1.805759502,1.600867934,-2.325431825,-4.961098229,-1.000224473,1.780466588,3.314533264,-3.37433898,-1.293882056,.421201319,1.000187398,-1.097474487,-.222382201
1,-10.56057953,23.58644604,-20.09743606,-14.30700518,-17.28911897,2.513610119,-4.330293252,5.763202957,13.79194644,-3.638316005,5.193031216,.34824813,.366838316,3.642917036,-1.187746714,1.072177747,-8.23351014,.549280843,-1.646535501,-4.26875024,3.502560926,.374651141,-6.913768531,-9.667968797,-.133390988,3.986325339,-.385658067,-9.49124457,-1.044088491,-.456585953,-.019420394,.33572866,4.26192863,-2.67932247,-.668759724,-.75507393,-1.346480124,-1.000949456,-.572995871,.001568511,1.155486653,1.501999471,1.150632089,.158574336,-1.29783623,-1.270431612,.986474273,1.045791837,.10808069,-3.304417539,-1.685725038,1.125628375
1,-43.30685163,6.765123363,-9.339122763,-16.51937035,-13.77098116,5.708626699,4.622721075,7.132446253,8.663320401,.188902879,-.690546821,-2.394272244,-11.42465594,2.066961329,-8.856983964,.946159943,3.922613991,3.637717947,4.528374744,-2.389170473,-.31440119,-3.443779884,-1.505757034,-3.025462508,2.183387964,-3.118414785,-5.421290631,2.083964024,-5.798803159,-.000255514,-.114088478,-1.927576108,-3.782427455,-1.48370146,3.806354315,-3.813617503,.437354187,3.039588347,2.479541776,4.566080935,-.942038891,-4.518406112,2.851195915,.671494745,-1.431163541,-.92585342,.334708075,3.046512781,-2.60945,1.45502264,.687618114,1.282070331
1,7.867564299,35.68801866,.870770724,-9.949725138,-12.19812165,-11.96144351,17.05768323,.171535594,-.038183232,-16.6493905,4.251556485,-2.900826207,-2.126908888,-.134016145,-.159065943,-.172593067,1.84734575,-5.626726104,.870209405,8.933535119,4.529654169,1.037862448,-2.788045553,1.244015059,2.196520119,.120056527,-1.673033657,4.342678727,6.82371297,5.559761766,1.882309124,-3.849672043,6.6977724,1.703962658,1.868713395,.28094899,-2.312680473,-2.538225446,-2.05134591,-1.916017711,.042525383,.349240653,1.934576791,3.162631652,-5.382775242,5.538829279,2.163884813,-4.583796483,.941194759,-2.299137128,.795924952,3.028136508
1,-48.52770545,64.54339315,16.07304562,20.74844108,-10.26214865,-8.539353234,-10.7823627,10.38525813,-4.56261752,4.322076944,18.541142,2.303345654,9.459457866,12.78181422,-.947869117,8.254092065,1.250269702,-2.418187215,5.893966433,-4.459500918,2.539352215,-1.995919983,.918602796,2.344241896,-4.022352602,-.053586914,.836429185,1.976717499,.24108482,-2.098066429,2.853719371,6.32563543,3.563461783,-3.076163943,1.808989726,-3.793524845,-.971346355,.235741593,-4.823816229,1.667635496,-.911131228,-6.475122947,2.856226192,.75421303,-3.620610549,-5.637354022,1.447158019,-3.188735793,1.211000622,-2.280268574,-1.841786844,1.970675188
1,-.35656824,-38.07957376,28.03766332,22.26374681,-12.14399249,-6.694618227,3.515954445,4.405037414,9.083354555,2.035421172,-2.594213527,-8.855608652,-3.729221848,-.771671793,-4.594332289,-1.301386296,-8.578999991,-4.121011417,4.502689528,-6.708376572,-9.652766323,1.749717621,.008103125,-1.387016979,-3.125460574,-6.93372299,-2.897746062,.982426882,2.584564192,-.324553142,-6.004872469,-3.078238935,-1.542495689,-4.226424805,-.162422282,1.193524534,.435102306,10.24996492,3.712399541,-1.335011763,3.329674208,-2.694770497,.62626155,5.825125084,.302742148,5.25832414,2.003835341,-5.667420736,2.377039309,-1.337658979,-1.158192598,-4.43290318
1,-16.01549754,-35.24769379,-.787108965,28.68984042,-11.95720862,-3.522889289,-1.599557436,3.008040595,7.519932386,-9.096210615,6.220044735,9.259424498,11.00332044,-.393134631,5.655730667,-.255309875,1.352911655,-2.922376814,-1.442773696,3.557211481,-2.708434686,1.595243278,1.60090028,-1.488233211,.639531951,1.385995589,.684179196,.705733229,.676171228,3.240312293,3.617230361,-4.576639641,.836665154,2.729656982,.862639396,.45670396,3.81326027,.953102215,-.291128206,3.102208383,.871732081,.514313708,3.486316784,-2.934340714,3.361801564,-2.113531925,.480182187,-2.801434723,-2.910684371,.882887244,1.356486007,1.483497489
0,-42.16924676,-9.318857658,-35.26124656,10.01846117,15.57051121,.53643436,-.583619106,-1.710875839,3.13426846,7.793886049,-2.102680581,-2.745712261,-17.2291142,8.571618788,8.192000924,12.13545016,-1.34848853,-1.822003404,3.813528095,.833811575,-.206607572,4.242302664,-.504579696,1.246102466,-2.892384027,2.924467357,-3.771107,4.473833632,-2.343419441,1.714039933,-4.09657773,-.442543965,3.213625995,1.59231079,2.084128588,1.083467518,1.583758787,-.505061937,2.801577109,2.260342057,3.285659204,.092724672,-2.131431535,-2.396833478,-.237439873,6.655866882,-3.875792285,1.020956671,-1.140793503,1.102145258,.456266553,-.855556802
1,65.57113914,22.07100969,-7.592161455,9.69478748,-17.1572924,-5.440249254,-5.877899644,3.926639301,5.495861981,-15.6487525,2.29790081,.48860214,2.618964289,7.202777693,6.33214246,-1.259086925,.148855904,8.228071235,-5.926839901,-3.339245735,1.862624524,-6.932231803,4.703103182,6.180510832,4.896168706,-.330546552,-2.062660507,-2.387475381,2.805106895,1.875895928,-1.17070292,-1.775517645,-1.785048539,.382539491,-4.011194078,-4.118213917,4.492049317,.835893652,-.151999503,-1.269249582,2.198218694,1.686230507,-.784294325,-2.382278932,1.724728536,1.881959096,1.368845285,4.095632755,5.593934702,-.866095595,1.035293109,-1.486517648
1,6.419315978,-7.107672514,2.83636898,-24.43744212,17.79240609,-1.746431885,-6.421453606,8.3366466,7.860675844,1.274744719,4.261934801,-5.45139361,.700309303,-7.779079275,11.2407727,-10.41411721,-3.490150173,-2.15604262,11.94186204,-7.061142343,5.988727808,-1.221088045,-1.415838295,3.47816061,-.399656872,-1.791447361,3.166241347,4.376635843,-.703480605,-3.651416688,-1.997568689,-3.002155912,-1.527482839,.274654563,.86518323,-1.023838172,.314926033,-5.280759357,-2.331083884,1.789044111,.255182216,2.648763899,2.655780699,-2.006892625,6.591789859,2.287392734,-4.48415727,1.074327024,-2.9843101,5.427650437,-.81475962,2.797252129
1,-16.00064336,-27.38914415,-10.36659642,-19.01060876,-14.47314582,-9.018839696,-13.89325672,8.967058107,-7.436906017,-5.744596264,-6.771204303,-6.236798611,3.878621203,-10.0341654,-5.216987786,-.770715329,-3.552712773,3.270067666,3.108106328,3.937182468,-1.706473277,-7.494326736,-1.010668439,1.121139587,1.999801622,-.847637074,-4.519152652,1.469776834,2.029023358,-4.613175211,9.49172013,-4.742163468,1.420955555,5.746303045,.872389395,2.344910707,2.216782679,1.954256938,-6.108249383,-1.791080139,1.485588898,-3.232315735,-3.272236794,-.547737676,2.735651686,-4.169823145,-1.920546328,6.091133573,-2.345792334,-1.030416644,-3.607082721,-.374663398
0,-28.72013584,-20.4250643,-2.657259365,3.491050077,5.437368142,12.27807015,2.80578183,9.901396162,10.34635528,-1.809199996,9.680377486,3.197310822,-.104097116,3.277469939,3.152784022,.299400776,-8.287629466,-.410635047,-3.527660292,-8.497701078,1.273697181,-2.78304186,-9.781691729,-15.79429421,5.673148374,3.387418523,-.29627244,-12.3851463,-2.871598174,-.544931706,1.688554026,2.096892764,3.060688214,.565765063,-1.261875082,-1.882309366,-1.875116918,.957095516,-.930125599,-3.10085457,2.200548448,.37740315,-.957748361,-2.723321242,1.799293457,.329281418,-.313395087,-.025745433,-2.299890073,-1.153021326,-.626937576,1.691808188
0,-49.82338306,-12.13210923,-9.637853748,-7.227689636,-6.666083294,6.380116102,3.095910591,6.445557974,7.779944825,-.587983536,1.1931644,-2.004813262,-11.02268549,2.703607918,-8.923260724,-1.145149352,7.470755978,4.73098781,8.332481989,-3.427997341,-.833531686,-5.167360889,-2.526757743,-4.891228472,8.586376132,-6.538480084,-6.050965752,4.853047943,-9.64319092,2.707357898,-2.313107653,-.723543855,-4.116772963,-2.872518177,5.827644735,1.129502051,.382186259,3.334143527,4.584771081,3.216446912,2.220007236,.76284556,4.578385113,1.799944162,.499205555,-4.941874719,-5.51247995,3.316219808,5.770926935,-1.570135979,-3.393698037,-2.730622652
1,-35.77098777,42.08207782,-23.30431764,-11.26570929,-21.87722265,-15.34531289,13.17532158,-5.480226508,6.755040675,-12.71996867,2.416144863,1.288385329,-.639897471,.269314431,-3.343188593,5.051191851,3.847252723,-10.70729766,1.966880278,.769104906,1.996748066,-.306405432,-1.723029306,.043496784,.184385755,2.228611801,-.358585268,-1.286934352,2.496016683,2.160355031,4.041964137,-4.526822889,1.935839446,3.839189882,5.408290858,.850993059,-1.268836379,-2.519711598,1.67289314,1.701732772,-6.861329087,2.920111424,.964878945,-2.029233005,-3.307048186,4.614563621,3.23026743,-2.180724551,-1.389009808,-5.584632274,.978488181,2.500074499
1,-75.35601255,15.77650282,28.63979942,2.24202689,15.16704603,-13.3808725,-13.14831296,5.014363478,-9.743583743,.586133057,11.27089596,-2.145186907,2.213439456,4.624319675,-5.635341774,6.870267199,3.339050148,.46631027,2.411149154,-6.862301327,1.408810368,1.126394891,-1.224042823,-3.587058853,-.148131031,-5.175424185,9.530438194,4.8755445,6.394841648,4.904699987,.46118376,7.983874227,4.880862857,-4.18421372,-2.258182238,-.288063898,-.432811091,-.709970286,-1.920645216,-.616858057,-.965607878,-.930320132,3.540168308,-2.65961355,2.94335291,.683675903,1.009690304,2.590785631,-.185638829,.571558652,-1.126095877,-3.725817006
1,27.06566977,-21.93891083,6.235926435,24.31525574,-7.78346947,-11.72796425,.774104598,3.289852663,6.345298586,-.817258152,.348640268,-15.64121937,2.121741711,-1.104127254,-8.173076334,2.665844345,-4.146992461,-2.378549336,3.73356048,-4.141329623,-4.45557128,-4.190674943,.586864364,-.096036852,-1.690795686,-3.642018139,-2.877881345,-.381183006,4.337114132,.828079326,2.248891107,-5.512901212,2.393813009,6.419847823,-.165935828,2.022234589,1.530480764,-1.036603683,1.069677662,-.791255385,2.365967999,-1.268231147,.101625622,-1.701916987,-1.133710985,-4.493138062,-1.121895384,-1.901211946,-3.828159939,-.537520215,-1.836179904,.190239336
1,8.628172534,-25.77910865,1.212795684,13.87171218,9.128588966,-7.55311298,-3.604341959,6.015879994,6.161920679,-7.901829415,1.694132287,12.380775,-5.822066496,-3.423018971,-.891579689,-3.759492893,-4.815955958,-4.142808066,.286936719,-.205552955,-4.155163916,3.600093631,7.235224038,-4.213272498,-.44560055,-1.41052236,-.131450162,4.169317505,1.321350709,1.042372329,-.632879648,-2.263387206,-1.080847702,-1.803524383,-2.745757993,-2.17314723,5.371634507,5.214244173,3.527881643,1.975714777,.696457941,-1.422876405,1.481611928,-2.770666475,1.60144133,-.745257321,4.401944864,-7.088570959,-4.629290413,.580654539,.57143084,.262923441
0,-17.21200346,-29.92510393,-21.19895195,16.60226321,.341392094,-7.242466971,-5.659464055,-4.338742584,.150416325,-6.239783118,-.908096904,-.900001024,-1.775858088,3.751633756,9.037445656,7.173624135,2.780246778,.225121799,-.651041703,3.076376131,.447037572,-.106233348,-4.651444922,-1.715385706,-5.124133689,2.576875506,-2.73314122,.0971956,-1.491349378,2.220783271,1.361303993,-.610284895,-2.847116678,1.451021676,.406876587,2.001440647,4.686946527,.737737199,-1.696923471,3.213929028,1.571845614,1.941199956,1.989403678,-2.468327173,-1.669874356,-1.245279808,-.427769089,-.690502774,1.261844245,1.845108108,1.514109883,1.204353719
0,-10.29047871,-22.44088235,9.073581037,-2.377885165,-6.702547692,-3.732373341,-5.64990892,.281286029,2.368166121,-8.083804069,-1.083464648,-3.274251449,1.649499591,9.263108081,.933345118,-1.327492776,-4.769527118,3.719118342,-3.848298403,-.183911943,.105604056,-9.922468633,7.685722179,5.79677157,5.241977502,-1.129301484,.739056213,-3.875097898,.792240122,1.607242654,2.683231447,1.674619883,.650311263,-2.635835262,-.321327701,-3.327472896,4.028911173,-1.779933434,-.756963935,-4.34504427,4.70526671,-.767715558,-.353062128,-4.153438716,.150446353,.97013979,-.540302961,1.771798307,1.064616619,-.466988848,-.280405107,-1.132447431
1,17.09617957,-9.367722571,-27.18318297,-.020858402,.15867832,2.96397927,-9.998360185,.615398483,3.47158235,-5.091717139,5.384795741,-3.583292104,.496930412,-9.144385189,7.602335553,-11.91434833,.390775514,1.863376765,10.10166276,-4.056405636,6.059013208,-1.184860706,-.479180416,3.740775266,.759061601,-5.089828621,2.005965264,.094785068,.694265689,-3.296626822,-4.739019357,-.28111282,.156360282,.59698698,-.68463233,4.853202518,.341849309,-1.736569995,-1.543407688,-2.425572687,-1.201856701,-1.305254808,1.409539278,1.889831573,-1.654053455,-1.196052155,-.495756753,-3.792546725,-1.346903839,1.62015438,.75707977,-.305006736
0,-10.31721131,-26.71085182,2.247697838,4.362428586,-11.26799068,7.65967324,-5.83827139,3.315517813,2.184957268,-1.299389819,5.787996852,-1.830943574,-1.605000897,-4.156817813,4.264912736,3.207688359,4.131519056,-3.387674299,.146178427,5.041855179,-4.130036833,-3.793938103,2.251522008,-.229376905,-1.361555607,3.860674758,-3.246329387,4.448082011,.436054054,-.228722812,-1.291090719,.172769586,.088296727,-1.250713271,-4.793851018,-1.862057799,1.537805988,1.21159363,-3.881161857,-.008104428,1.507625547,.998542707,-.586075823,-.872023651,3.997956141,1.5040626,-6.298653249,-1.772587672,.850790262,-1.136945923,-.403974022,.51548934
1,17.38611866,-3.215042543,-16.95390622,5.268387355,.091083461,9.98143526,-2.622214089,6.570148849,3.831226829,-4.593734808,11.38681162,-.15266047,-5.23250596,3.268923527,2.365726552,-.283195462,-8.11758106,1.966956011,-2.774781397,-1.733913229,.904247123,2.73403473,-5.776389387,-9.270646381,5.131409627,3.269420583,.060991311,-9.880239748,.153511786,1.887869086,-1.336072344,-1.797006639,5.429904554,1.321369914,-2.349239047,-1.789623559,-.476328643,-.832913005,-1.806160274,-1.812511689,6.456011362,2.155557132,-3.347935424,1.294708718,.607812382,-1.970781012,1.55269255,1.021599981,1.004833358,-1.261568813,1.127245757,-.516469043
0,-22.78894279,-20.79071528,7.322851127,-15.72834945,3.595933958,-2.312418217,2.489320317,-7.421326175,8.604573833,-4.183949717,5.211561326,1.118483462,-2.913480381,.112560931,-3.907453414,-7.798221995,4.896615538,4.972211487,5.161111896,4.188573445,-6.20828806,-.295934749,-3.118985672,-1.502296319,6.3442065,-2.764115194,-3.361756346,2.372849663,-6.172217356,.943443227,1.680822569,.928988059,-3.128025284,-2.513025465,4.273442242,.518780192,2.289739242,.73539521,-.121579443,2.036725605,3.066810116,-.496096381,1.976752349,-3.296911513,.007949018,-4.633109306,2.243995325,1.373793396,6.320254941,1.580366601,-1.550389411,-3.327576005
1,-33.43125141,7.018640684,9.578834631,-9.107927025,1.667745571,-10.39861198,15.31693565,-6.747163885,1.971499533,-10.62866817,5.014297089,-4.199622947,-3.663772772,-2.042398394,.844443226,-.162373613,1.204779959,-10.16201941,1.20371509,3.330482445,1.931536421,-4.214645226,-1.862514781,2.437305335,3.615202701,-2.512361838,-.76928464,2.080351521,5.707990877,5.187743907,-2.126875938,-1.037650428,2.978578413,1.939210572,2.985723916,-4.04076236,.086597487,1.392973545,-3.419201283,-.335124018,-.800942979,2.387560623,-.591849679,.271143949,-1.150494945,.472876092,3.715582791,-5.253426165,2.642481795,-4.010977895,2.722417666,-.988835882
1,-65.28014321,50.32356776,1.547472785,3.422642173,-4.517987196,-10.06757616,-22.44252335,12.66872925,-15.88993044,11.4297184,6.692447894,-5.797634584,-10.23645195,2.936009121,-3.008576178,2.348168269,4.074282569,-2.54938021,3.970799153,-12.26472092,-2.565804011,1.183126643,-2.482354753,-1.715098284,3.337679813,.709260371,4.492936828,2.031947015,6.587559532,1.328501625,1.685073884,4.070284943,.551652179,3.235456323,-1.404921219,-.536699481,2.587171176,3.231846656,-5.227781371,.1621275,.943321973,1.790427328,1.450094253,2.335705187,-1.137006664,1.365799942,1.580423798,4.783123108,-2.36595047,-3.046785902,.352628843,-.784978052
0,66.34483248,-.429635688,7.782531068,14.70801934,-8.868756038,-11.5943653,-1.788441392,5.536049078,5.446030321,-2.783443899,-.310141803,-17.1109803,-.993772911,-.272624389,-11.15609535,1.295702699,-6.731500203,.017704575,4.623641282,-2.211503546,-1.444780398,-4.673894944,-.6837212,3.18693868,-2.245465662,-3.147700684,-4.689202325,-.172278057,3.179248339,-.975252458,4.236671186,-6.942995657,3.372747319,2.18816787,.850302635,.765892515,-4.422744243,-1.013701542,.754073112,-3.172088486,-1.809491872,-3.99917497,1.09129254,2.60421049,-2.161038794,-1.442392656,-3.930133881,1.583848467,-.041892117,1.059469837,-4.19783054,2.86929357
0,30.55803815,-13.01114328,17.93262895,13.82792251,-9.999067741,-5.806868856,-4.903899619,5.931223857,6.955136742,-2.664461171,1.598557363,13.95641805,-11.16457075,.908424598,3.081004205,-.463508123,-9.131441643,-6.031714915,3.36276993,-2.167202774,-3.25729567,3.164112662,5.956186602,-2.049864117,.007017556,-2.593374585,-2.19569951,4.973582241,4.35222982,.491325184,-1.371941742,-.685967928,-.597842989,1.345163325,-1.539825451,.81292032,3.356757605,5.458700045,6.198205309,-1.568523526,3.713321903,-2.249886779,-1.220698996,-1.385866003,-.099843528,2.160863476,2.039036291,-6.158224537,-.033098063,2.197395377,-3.027169659,3.498475129
1,32.38540997,-21.90618476,-19.30752609,17.22537954,-4.544329936,-7.204304137,-7.204135572,-5.85517902,-4.274665384,-10.00944435,-1.948218146,-2.670434845,-6.206437708,1.411371498,10.65316046,2.214180262,8.245371553,2.685680534,.682868711,.174362591,-2.619378586,1.739663081,-4.660742821,-4.70680573,-1.104786192,2.386244796,-.836033763,1.529037423,-.51161963,-1.697856084,1.234331299,-1.649488579,-.025396851,.593483152,2.55811737,1.771543519,4.179978733,1.200102691,.054859741,-3.522131772,-1.753940303,2.015553441,2.626687849,3.879485222,-.359431081,.393241944,-.14018776,-.068956389,-3.030222814,.451713151,-1.503529156,.742321706
0,-12.91641645,-14.96914694,-3.183195146,-5.927760257,-11.76172038,-5.478431359,-10.02964715,-3.826950548,1.203843444,-2.131170496,-5.673831092,-4.028913553,-7.005661031,7.296248994,3.271889212,-4.749383879,-4.039443294,-.593507303,-1.415898603,-3.992451763,2.442297527,-4.564773374,5.683032804,5.150077554,4.275355726,4.677091004,-1.48489104,-.89672928,4.378570165,2.131555121,1.08111238,.198631673,.76890461,-.864360734,.115846333,-.181183111,-1.441622818,.726457003,-.878584048,-2.475600446,1.267707743,1.234323982,-2.02597577,-1.215628327,.135082028,.330051846,.387521775,1.546084439,1.394268949,2.103594951,-3.266939249,-.758021215
1,-12.78817111,4.125309093,-41.20665805,-8.572592185,.34103974,-1.932729128,-12.41494713,-2.576557512,9.102516918,-2.768476836,3.320542837,-2.614374431,4.811758981,-3.667279739,8.031073243,-6.087497605,-3.821673419,-1.516714728,10.29257236,-.844263998,6.837865966,-2.349859707,3.405196934,4.306463732,.783730608,1.287853154,2.110284461,-.544801368,1.849586664,-.128568613,-5.8247124,.586026965,.357904583,-.656370426,-.352131394,5.646970198,-3.074220665,-2.481908046,1.172434632,-1.768050884,-2.893220086,-.256222317,5.509786719,-.503196484,-.334645923,-.162773297,1.933847721,-1.341227,2.213929999,-1.026584526,1.892779764,1.739207958
0,-4.800971503,-24.81261352,10.1089155,-7.334125107,-4.740747577,5.805046439,-7.113192075,.072349232,1.584937188,3.030231994,4.470825189,-5.500718499,-8.891037439,-4.22857653,2.481851954,5.591792133,2.595099861,-3.948786082,-.56172015,5.318402634,-4.789828583,-4.438660182,.154607373,-.083894559,-3.544964946,1.815449402,-3.938630233,4.472862397,-1.185238279,-3.701080716,-1.146001538,.334544824,1.33051569,-4.418241762,-2.032058626,1.130660422,2.333434031,-.869113792,-3.282657034,.307071001,-2.816726766,.669337777,-3.108337849,-.528491156,1.57526891,4.240336929,-6.361637685,-.047848111,1.670365085,-.36608594,1.515479787,-.286538958
